hospital_id,X21_value_normalized,X22_value_normalized,hospital_discharge_normalized,diagnostic_tests_normalized,surgical_interventions_normalized,medical_consultations_normalized,grd,te_input,te_output,te_directional
101100,0.29,0.32,0.36,0.29,0.32,0.05,0.8,0.048,20.844,0.908
102100,0.44,0.3,0.4,0.23,0.33,0,0.82,0.033,30.667,0.937
103100,0.53,0.65,0.4,0.32,0.31,0,0.91,0.026,37.762,0.948
103101,0.17,0.13,0.18,0.13,0.07,0,0.68,0.037,26.917,0.928
104100,0.26,0.24,0.25,0.17,0.2,0,0.77,0.034,29.64,0.935
105100,0.29,0.37,0.27,0.19,0.34,0,0.95,0.051,19.618,0.903
105101,0.3,0.4,0.29,0.2,0.33,0,1,0.048,20.909,0.909
105102,0.18,0.15,0.19,0.19,0.23,0,0.71,0.056,18,0.895
106100,0.5,0.51,0.41,0.29,0.34,0,1.02,0.03,33.824,0.943
106102,0.11,0.08,0.12,0.17,0.08,0,1.07,0.053,18.765,0.899
106103,0.11,0.1,0.18,0.17,0.1,0,0.68,0.057,17.417,0.891
107100,0.52,0.64,0.42,0.36,0.36,0,1.19,0.03,33.222,0.942
107101,0.18,0.18,0.22,0.24,0.23,0,0.75,0.056,18,0.895
107102,0.16,0.12,0.16,0.09,0.14,0.02,0.75,0.038,26.286,0.927
108100,0.15,0.12,0.26,0.15,0.24,0,0.79,0.07,14.375,0.87
108101,0.12,0.1,0.2,0.11,0.24,0,0.78,0.087,11.5,0.84
109100,0.56,0.51,0.58,0.96,1,0,0.83,0.078,12.88,0.856
109101,0.28,0.16,0.2,0.12,0.15,0,1.03,0.025,39.9,0.951
109102,0.12,0.07,0.06,0.02,0,0,NA,0.018,57,0.966
109103,0.12,0.12,0.06,0.07,0.06,0,NA,0.022,46,0.957
110100,0.55,0.7,0.51,0.89,0.44,0,1.02,0.056,17.921,0.894
110110,0.06,0.12,0.08,0.05,0.16,0,1.24,0.116,8.625,0.792
110120,0.37,0.44,0.37,0.31,0.34,0,0.8,0.04,25.029,0.923
110150,0.13,0.08,0.15,0.13,0.13,0.01,0.63,0.043,23,0.917
111100,0.61,0.85,0.59,0.63,0.37,0.1,0.88,0.041,24.4,0.921
111101,0.48,0.43,0.37,0.48,0.26,0.07,0.92,0.036,27.429,0.93
111195,0.39,0.36,0.17,0.22,0.19,0.08,1.31,0.051,19.5,0.902
112100,0.39,0.79,0.23,0.44,0.39,0,1.19,0.043,23,0.917
112101,0.22,0.16,0.34,0.01,0.19,0,0.73,0.054,18.441,0.897
112102,0.25,0.33,0.19,0.2,0.19,0,1.33,0.033,30.263,0.936
112103,0.11,0.29,0.12,0.12,0.05,0,1.74,0.038,26.125,0.926
112104,0.11,0.14,0.09,0.06,0.08,0,1.67,0.032,31.625,0.939
112105,0.01,0.01,0.08,0,0,0,NA,0.281,3.562,0.562
112106,0.02,0.01,0.02,0,0,0,NA,0.035,28.5,0.932
113100,0.66,0.69,0.66,0.87,0.57,0.08,0.92,0.045,22,0.913
113130,0.2,0.16,0.15,0.09,0.15,0,1.1,0.033,30.667,0.937
113180,0.26,0.19,0.33,0.28,0.25,0,0.78,0.045,22.455,0.915
114101,0.96,0.94,0.86,0.69,0.75,0.19,0.95,0.049,20.211,0.906
114103,0.39,0.37,0.44,0.49,0.26,0.02,0.75,0.043,23.082,0.917
114105,0.44,0.57,0.35,0.2,0.29,0.04,0.86,0.029,34.897,0.944
115100,0.55,0.57,0.44,0.45,0.5,0.1,1.02,0.045,22,0.913
115107,0.13,0.16,0.2,0.13,0.17,0,0.78,0.057,17.588,0.892
116100,0.23,0.31,0.32,0.46,0.35,0,0.79,0.069,14.5,0.871
116105,0.6,0.53,0.57,0.69,0.47,0,1.02,0.04,25.217,0.924
116108,0.19,0.16,0.29,0.21,0.27,0,0.78,0.062,16.185,0.884
117101,0.45,0.4,0.41,0.36,0.47,0,0.87,0.045,22.021,0.913
117102,0.12,0.09,0.16,0.1,0.17,0.23,0.69,0.479,2.087,0.352
118100,0.88,1,0.7,0.83,0.63,0.75,1.09,0.213,4.693,0.649
118105,0.1,0.05,0.15,0.15,0.12,0.3,0.61,0.75,1.333,0.143
118106,0.09,0.05,0.1,0.14,0.07,0.21,NA,0.583,1.714,0.263
119100,0.45,0.54,0.46,0.45,0.41,0,0.95,0.04,25.244,0.924
119101,0.07,0.04,0.09,0.11,0.07,0.07,NA,0.25,4,0.6
120101,0.02,0.01,0.57,0.58,0.46,0.08,0.86,1,1,0
121109,0.65,0.91,0.69,0.77,0.54,0.1,1.04,0.041,24.481,0.922
122100,0.42,0.59,0.45,0.46,0.38,0.04,0.93,0.039,25.421,0.924
123100,0.39,0.35,0.34,0.37,0.38,0,0.86,0.042,23.605,0.919
124105,0.61,0.66,0.49,0.4,0.44,0.97,0.93,0.398,2.515,0.431
125100,0.29,0.21,0.2,0.21,0.11,0,0.83,0.025,40.048,0.951
126100,0.36,0.34,0.24,0.18,0.19,0,0.99,0.023,42.75,0.954
129100,0.13,0.08,0.16,0.09,0.12,0.08,0.68,0.154,6.5,0.733
129106,0.14,0.1,0.16,0.12,0.12,0.04,0.74,0.071,14,0.867
133150,0.19,0.1,0.15,0.12,0.15,0.03,0.84,0.039,25.333,0.924
