hospital_id,X21_value_normalized,X22_value_normalized,hospital_discharge_normalized,diagnostic_tests_normalized,surgical_interventions_normalized,medical_consultations_normalized,grd,te_input,te_output,te_directional
109100,0.47,0.6,0.62,0.79,0.89,0,0.75,1,1,0
109101,0.25,0.18,0.18,0.11,0.17,0,1.03,0.63,1.588,0.227
109102,0.1,0.08,0.05,0,0,0,NA,0.104,9.6,0.811
109103,0.07,0.13,0.05,0.06,0.04,0,NA,0.517,1.935,0.318
110100,0.46,0.71,0.51,0.74,0.44,0,0.97,0.957,1.045,0.022
110110,0.05,0.11,0.08,0.05,0.16,0,NA,1,1,0
110120,0.3,0.31,0.33,0.2,0.29,0,0.75,0.631,1.585,0.226
110150,0.09,0.08,0.16,0.09,0.12,0,0.59,1,1,0
111100,0.52,0.73,0.52,0.56,0.34,0.12,0.86,1,1,0
111101,0.24,0.31,0.15,0.05,0.1,0,0.74,0.253,3.948,0.596
111195,0.4,0.3,0.18,0.17,0.18,0.08,1.16,1,1,0
112100,0.35,0.81,0.37,0.45,0.33,0,1.14,0.773,1.294,0.128
112101,0.18,0.2,0.39,0.02,0.18,0,0.71,0.778,1.285,0.125
112102,0.21,0.39,0.2,0.19,0.2,0,1.21,0.579,1.728,0.267
112103,0.1,0.24,0.09,0.09,0.04,0,1.71,0.568,1.761,0.276
112104,0.1,0.15,0.08,0.04,0.06,0,1.76,0.338,2.955,0.494
112105,0.01,0.01,0.06,0,0,0,NA,1,1,0
112106,0.02,0.01,0.02,0,0,0,NA,0.333,3,0.5
113100,0.61,0.67,0.59,0.68,0.49,0.13,0.92,1,1,0
113130,0.16,0.13,0.16,0.07,0.16,0,1.03,0.821,1.219,0.099
113180,0.22,0.18,0.35,0.23,0.23,0,0.69,1,1,0
114101,0.74,0.74,1,0.6,0.7,0.18,0.9,1,1,0
114103,0.32,0.32,0.43,0.39,0.24,0.02,0.7,1,1,0
114105,0.25,0.3,0.11,0.14,0.09,0.05,NA,0.822,1.216,0.098
